distance_to_pipe,current_y,velocity,pipe_y,y_error,action
150,113.0,-6.0,184.0,5041.0,0
140,107.5,-5.5,184.0,5852.25,0
130,102.5,-5.0,184.0,6642.25,0
120,98.0,-4.5,184.0,7396.0,0
110,94.0,-4.0,184.0,8100.0,0
100,90.5,-3.5,184.0,8742.25,0
90,87.5,-3.0,184.0,9312.25,0
80,85.0,-2.5,184.0,9801.0,1
70,77.5,-7.5,184.0,10650.0,0
60,70.5,-7.0,184.0,11350.0,0
50,64.0,-6.5,184.0,12000.0,0
40,58.0,-6.0,184.0,12600.0,1
30,50.5,-7.5,184.0,13350.0,0
20,43.5,-7.0,184.0,14050.0,0
350,200,0,212.0,144.0,0
340,200.5,0.5,212.0,132.25,0
330,201.5,1.0,212.0,110.25,1
320,194.0,-7.5,212.0,324.0,0
310,187.0,-7.0,212.0,625.0,0
300,180.5,-6.5,212.0,992.25,0
290,174.5,-6.0,212.0,1406.25,0
280,169.0,-5.5,212.0,1849.0,0
270,164.0,-5.0,212.0,2304.0,1
260,156.5,-7.5,212.0,3080.25,0
250,149.5,-7.0,212.0,3906.25,0
240,143.0,-6.5,212.0,4761.0,0
230,137.0,-6.0,212.0,5625.0,0
220,131.5,-5.5,212.0,6480.25,0
210,126.5,-5.0,212.0,7310.25,0
200,122.0,-4.5,212.0,8100.0,0
190,118.0,-4.0,212.0,8836.0,0
180,114.5,-3.5,212.0,9506.25,0
170,111.5,-3.0,212.0,10050.0,0
160,109.0,-2.5,212.0,10300.0,0
150,107.0,-2.0,212.0,10500.0,0
140,105.5,-1.5,212.0,10650.0,0
130,104.5,-1.0,212.0,10750.0,0
120,104.0,-0.5,212.0,10800.0,0
110,104.0,0.0,212.0,10800.0,0
100,104.5,0.5,212.0,10750.0,0
90,105.5,1.0,212.0,10650.0,0
80,107.0,1.5,212.0,10500.0,0
70,109.0,2.0,212.0,10300.0,0
60,111.5,2.5,212.0,10050.0,0
50,114.5,3.0,212.0,9506.25,0
40,118.0,3.5,212.0,8836.0,1
30,110.5,-7.5,212.0,10150.0,0
20,103.5,-7.0,212.0,10850.0,1
350,200,0,222.0,484.0,0
340,200.5,0.5,222.0,462.25,1
330,193.0,-7.5,222.0,841.0,0
320,186.0,-7.0,222.0,1296.0,1
310,178.5,-7.5,222.0,1892.25,0
300,171.5,-7.0,222.0,2550.25,0
290,165.0,-6.5,222.0,3249.0,0
280,159.0,-6.0,222.0,3969.0,0
270,153.5,-5.5,222.0,4692.25,0
260,148.5,-5.0,222.0,5402.25,0
250,144.0,-4.5,222.0,6084.0,0
240,140.0,-4.0,222.0,6724.0,0
230,136.5,-3.5,222.0,7310.25,0
220,133.5,-3.0,222.0,7832.25,0
210,131.0,-2.5,222.0,8281.0,0
200,129.0,-2.0,222.0,8649.0,0
190,127.5,-1.5,222.0,8930.25,0
180,126.5,-1.0,222.0,9120.25,0
170,126.0,-0.5,222.0,9216.0,0
160,126.0,0.0,222.0,9216.0,0
150,126.5,0.5,222.0,9120.25,0
140,127.5,1.0,222.0,8930.25,0
130,129.0,1.5,222.0,8649.0,0
120,131.0,2.0,222.0,8281.0,0
110,133.5,2.5,222.0,7832.25,0
100,136.5,3.0,222.0,7310.25,0
90,140.0,3.5,222.0,6724.0,0
80,144.0,4.0,222.0,6084.0,1
70,136.5,-7.5,222.0,7310.25,0
60,129.5,-7.0,222.0,8556.25,0
50,123.0,-6.5,222.0,9801.0,0
40,117.0,-6.0,222.0,10500.0,0
30,111.5,-5.5,222.0,11050.0,0
20,106.5,-5.0,222.0,11550.0,0
350,200,0,185.0,225.0,0
340,200.5,0.5,185.0,240.25,0
330,201.5,1.0,185.0,272.25,0
320,203.0,1.5,185.0,324.0,0
310,205.0,2.0,185.0,400.0,0
300,207.5,2.5,185.0,506.25,0
290,210.5,3.0,185.0,650.25,0
280,214.0,3.5,185.0,841.0,0
270,218.0,4.0,185.0,1089.0,0
260,222.5,4.5,185.0,1406.25,0
250,227.5,5.0,185.0,1806.25,0
240,233.0,5.5,185.0,2304.0,0
230,239.0,6.0,185.0,2916.0,0
220,245.5,6.5,185.0,3660.25,0
210,252.5,7.0,185.0,4556.25,0
200,260.0,7.5,185.0,5625.0,0
190,268.0,8.0,185.0,6889.0,0
180,276.5,8.5,185.0,8372.25,0
170,285.5,9.0,185.0,10050.0,0
160,295.0,9.5,185.0,11000.0,0
150,305.0,10.0,185.0,12000.0,0
140,315.5,10.5,185.0,13050.0,0
130,326.5,11.0,185.0,14150.0,0
120,338.0,11.5,185.0,15300.0,0
110,350.0,12.0,185.0,16500.0,0
100,362.5,12.5,185.0,17750.0,1
90,355.0,-7.5,185.0,17000.0,0
80,348.0,-7.0,185.0,16300.0,0
70,341.5,-6.5,185.0,15650.0,0
60,335.5,-6.0,185.0,15050.0,0
50,330.0,-5.5,185.0,14500.0,0
40,325.0,-5.0,185.0,14000.0,0
30,320.5,-4.5,185.0,13550.0,0
20,316.5,-4.0,185.0,13150.0,0
350,200,0,188.0,144.0,0
340,200.5,0.5,188.0,156.25,0
330,201.5,1.0,188.0,182.25,0
320,203.0,1.5,188.0,225.0,0
310,205.0,2.0,188.0,289.0,0
300,207.5,2.5,188.0,380.25,0
290,210.5,3.0,188.0,506.25,0
280,214.0,3.5,188.0,676.0,0
270,218.0,4.0,188.0,900.0,0
260,222.5,4.5,188.0,1190.25,0
250,227.5,5.0,188.0,1560.25,0
240,233.0,5.5,188.0,2025.0,0
230,239.0,6.0,188.0,2601.0,0
220,245.5,6.5,188.0,3306.25,0
210,252.5,7.0,188.0,4160.25,0
200,260.0,7.5,188.0,5184.0,0
190,268.0,8.0,188.0,6400.0,0
180,276.5,8.5,188.0,7832.25,0
170,285.5,9.0,188.0,9506.25,0
160,295.0,9.5,188.0,10700.0,0
150,305.0,10.0,188.0,11700.0,0
140,315.5,10.5,188.0,12750.0,1
130,308.0,-7.5,188.0,12000.0,0
120,301.0,-7.0,188.0,11300.0,0
110,294.5,-6.5,188.0,10650.0,0
100,288.5,-6.0,188.0,10050.0,0
90,283.0,-5.5,188.0,9025.0,0
80,278.0,-5.0,188.0,8100.0,1
70,270.5,-7.5,188.0,6806.25,0
60,263.5,-7.0,188.0,5700.25,0
50,257.0,-6.5,188.0,4761.0,1
40,249.5,-7.5,188.0,3782.25,0
30,242.5,-7.0,188.0,2970.25,0
20,236.0,-6.5,188.0,2304.0,0
10,230.0,-6.0,188.0,1764.0,1
0,222.5,-7.5,188.0,1190.25,0
-10,215.5,-7.0,188.0,756.25,0
-20,209.0,-6.5,188.0,441.0,0
-30,203.0,-6.0,188.0,225.0,0
-40,197.5,-5.5,188.0,90.25,0
160,192.5,-5.0,175.0,306.25,0
150,188.0,-4.5,175.0,169.0,1
140,180.5,-7.5,175.0,30.25,0
130,173.5,-7.0,175.0,2.25,0
120,167.0,-6.5,175.0,64.0,1
110,159.5,-7.5,175.0,240.25,0
100,152.5,-7.0,175.0,506.25,0
90,146.0,-6.5,175.0,841.0,0
80,140.0,-6.0,175.0,1225.0,0
70,134.5,-5.5,175.0,1640.25,1
60,127.0,-7.5,175.0,2304.0,0
50,120.0,-7.0,175.0,3025.0,0
40,113.5,-6.5,175.0,3782.25,0
30,107.5,-6.0,175.0,4556.25,1
20,100.0,-7.5,175.0,5625.0,1
350,200,0,213.0,169.0,0
340,200.5,0.5,213.0,156.25,0
330,201.5,1.0,213.0,132.25,0
320,203.0,1.5,213.0,100.0,0
310,205.0,2.0,213.0,64.0,0
300,207.5,2.5,213.0,30.25,0
290,210.5,3.0,213.0,6.25,0
280,214.0,3.5,213.0,1.0,0
270,218.0,4.0,213.0,25.0,0
260,222.5,4.5,213.0,90.25,0
250,227.5,5.0,213.0,210.25,0
240,233.0,5.5,213.0,400.0,0
230,239.0,6.0,213.0,676.0,0
220,245.5,6.5,213.0,1056.25,0
210,252.5,7.0,213.0,1560.25,0
200,260.0,7.5,213.0,2209.0,0
190,268.0,8.0,213.0,3025.0,0
180,276.5,8.5,213.0,4032.25,0
170,285.5,9.0,213.0,5256.25,0
160,295.0,9.5,213.0,6724.0,0
150,305.0,10.0,213.0,8464.0,0
140,315.5,10.5,213.0,10250.0,0
130,326.5,11.0,213.0,11350.0,0
120,338.0,11.5,213.0,12500.0,0
110,350.0,12.0,213.0,13700.0,0
100,362.5,12.5,213.0,14950.0,0
90,375.5,13.0,213.0,16250.0,0
350,200,0,203.0,9.0,0
340,200.5,0.5,203.0,6.25,1
330,193.0,-7.5,203.0,100.0,0
320,186.0,-7.0,203.0,289.0,0
310,179.5,-6.5,203.0,552.25,0
300,173.5,-6.0,203.0,870.25,0
290,168.0,-5.5,203.0,1225.0,0
280,163.0,-5.0,203.0,1600.0,0
270,158.5,-4.5,203.0,1980.25,0
260,154.5,-4.0,203.0,2352.25,0
250,151.0,-3.5,203.0,2704.0,0
240,148.0,-3.0,203.0,3025.0,0
230,145.5,-2.5,203.0,3306.25,0
220,143.5,-2.0,203.0,3540.25,0
210,142.0,-1.5,203.0,3721.0,0
200,141.0,-1.0,203.0,3844.0,0
190,140.5,-0.5,203.0,3906.25,1
180,133.0,-7.5,203.0,4900.0,0
170,126.0,-7.0,203.0,5929.0,1
160,118.5,-7.5,203.0,7140.25,0
150,111.5,-7.0,203.0,8372.25,0
140,105.0,-6.5,203.0,9604.0,0
130,99.0,-6.0,203.0,10400.0,0
120,93.5,-5.5,203.0,10950.0,0
110,88.5,-5.0,203.0,11450.0,0
100,84.0,-4.5,203.0,11900.0,0
90,80.0,-4.0,203.0,12300.0,1
80,72.5,-7.5,203.0,13050.0,0
70,65.5,-7.0,203.0,13750.0,0
60,59.0,-6.5,203.0,14400.0,0
50,53.0,-6.0,203.0,15000.0,1
40,45.5,-7.5,203.0,15750.0,0
30,38.5,-7.0,203.0,16450.0,0
20,32.0,-6.5,203.0,17100.0,0
350,200,0,184.0,256.0,0
340,200.5,0.5,184.0,272.25,0
330,201.5,1.0,184.0,306.25,0
320,203.0,1.5,184.0,361.0,0
310,205.0,2.0,184.0,441.0,0
300,207.5,2.5,184.0,552.25,0
290,210.5,3.0,184.0,702.25,0
280,214.0,3.5,184.0,900.0,0
270,218.0,4.0,184.0,1156.0,0
260,222.5,4.5,184.0,1482.25,0
250,227.5,5.0,184.0,1892.25,1
240,220.0,-7.5,184.0,1296.0,0
230,213.0,-7.0,184.0,841.0,0
220,206.5,-6.5,184.0,506.25,0
210,200.5,-6.0,184.0,272.25,0
200,195.0,-5.5,184.0,121.0,0
190,190.0,-5.0,184.0,36.0,0
180,185.5,-4.5,184.0,2.25,0
170,181.5,-4.0,184.0,6.25,0
160,178.0,-3.5,184.0,36.0,0
150,175.0,-3.0,184.0,81.0,1
140,167.5,-7.5,184.0,272.25,0
130,160.5,-7.0,184.0,552.25,1
120,153.0,-7.5,184.0,961.0,0
110,146.0,-7.0,184.0,1444.0,0
100,139.5,-6.5,184.0,1980.25,0
90,133.5,-6.0,184.0,2550.25,0
80,128.0,-5.5,184.0,3136.0,0
70,123.0,-5.0,184.0,3721.0,1
60,115.5,-7.5,184.0,4692.25,1
50,108.0,-7.5,184.0,5776.0,0
40,101.0,-7.0,184.0,6889.0,0
30,94.5,-6.5,184.0,8010.25,0
20,88.5,-6.0,184.0,9120.25,0
350,200,0,205.0,25.0,0
340,200.5,0.5,205.0,20.25,0
330,201.5,1.0,205.0,12.25,1
320,194.0,-7.5,205.0,121.0,0
310,187.0,-7.0,205.0,324.0,1
300,179.5,-7.5,205.0,650.25,1
290,172.0,-7.5,205.0,1089.0,0
280,165.0,-7.0,205.0,1600.0,1
270,157.5,-7.5,205.0,2256.25,0
260,150.5,-7.0,205.0,2970.25,0
250,144.0,-6.5,205.0,3721.0,0
240,138.0,-6.0,205.0,4489.0,0
230,132.5,-5.5,205.0,5256.25,0
220,127.5,-5.0,205.0,6006.25,0
210,123.0,-4.5,205.0,6724.0,0
200,119.0,-4.0,205.0,7396.0,0
190,115.5,-3.5,205.0,8010.25,0
180,112.5,-3.0,205.0,8556.25,0
170,110.0,-2.5,205.0,9025.0,0
160,108.0,-2.0,205.0,9409.0,0
150,106.5,-1.5,205.0,9702.25,0
140,105.5,-1.0,205.0,9900.25,0
130,105.0,-0.5,205.0,10000.0,0
120,105.0,0.0,205.0,10000.0,0
110,105.5,0.5,205.0,9900.25,0
100,106.5,1.0,205.0,9702.25,1
90,99.0,-7.5,205.0,10600.0,0
80,92.0,-7.0,205.0,11300.0,0
70,85.5,-6.5,205.0,11950.0,0
60,79.5,-6.0,205.0,12550.0,1
50,72.0,-7.5,205.0,13300.0,0
40,65.0,-7.0,205.0,14000.0,1
30,57.5,-7.5,205.0,14750.0,0
20,50.5,-7.0,205.0,15450.0,0
350,200,0,196.0,16.0,0
340,200.5,0.5,196.0,20.25,1
330,193.0,-7.5,196.0,9.0,0
320,186.0,-7.0,196.0,100.0,0
310,179.5,-6.5,196.0,272.25,0
300,173.5,-6.0,196.0,506.25,0
290,168.0,-5.5,196.0,784.0,0
280,163.0,-5.0,196.0,1089.0,0
270,158.5,-4.5,196.0,1406.25,0
260,154.5,-4.0,196.0,1722.25,0
250,151.0,-3.5,196.0,2025.0,0
240,148.0,-3.0,196.0,2304.0,0
230,145.5,-2.5,196.0,2550.25,0
220,143.5,-2.0,196.0,2756.25,0
210,142.0,-1.5,196.0,2916.0,0
200,141.0,-1.0,196.0,3025.0,0
190,140.5,-0.5,196.0,3080.25,0
180,140.5,0.0,196.0,3080.25,0
170,141.0,0.5,196.0,3025.0,0
160,142.0,1.0,196.0,2916.0,0
150,143.5,1.5,196.0,2756.25,0
140,145.5,2.0,196.0,2550.25,0
130,148.0,2.5,196.0,2304.0,0
120,151.0,3.0,196.0,2025.0,0
110,154.5,3.5,196.0,1722.25,0
100,158.5,4.0,196.0,1406.25,1
90,151.0,-7.5,196.0,2025.0,0
80,144.0,-7.0,196.0,2704.0,0
70,137.5,-6.5,196.0,3422.25,0
60,131.5,-6.0,196.0,4160.25,0
50,126.0,-5.5,196.0,4900.0,0
40,121.0,-5.0,196.0,5625.0,0
30,116.5,-4.5,196.0,6320.25,0
20,112.5,-4.0,196.0,6972.25,0
350,200,0,196.0,16.0,0
340,200.5,0.5,196.0,20.25,0
330,201.5,1.0,196.0,30.25,0
320,203.0,1.5,196.0,49.0,0
310,205.0,2.0,196.0,81.0,0
300,207.5,2.5,196.0,132.25,1
290,200.0,-7.5,196.0,16.0,0
280,193.0,-7.0,196.0,9.0,0
270,186.5,-6.5,196.0,90.25,0
260,180.5,-6.0,196.0,240.25,0
250,175.0,-5.5,196.0,441.0,0
240,170.0,-5.0,196.0,676.0,0
230,165.5,-4.5,196.0,930.25,0
220,161.5,-4.0,196.0,1190.25,0
210,158.0,-3.5,196.0,1444.0,0
200,155.0,-3.0,196.0,1681.0,0
190,152.5,-2.5,196.0,1892.25,0
180,150.5,-2.0,196.0,2070.25,0
170,149.0,-1.5,196.0,2209.0,0
160,148.0,-1.0,196.0,2304.0,0
150,147.5,-0.5,196.0,2352.25,1
140,140.0,-7.5,196.0,3136.0,0
130,133.0,-7.0,196.0,3969.0,0
120,126.5,-6.5,196.0,4830.25,1
110,119.0,-7.5,196.0,5929.0,0
100,112.0,-7.0,196.0,7056.0,0
90,105.5,-6.5,196.0,8190.25,0
80,99.5,-6.0,196.0,9312.25,1
70,92.0,-7.5,196.0,10400.0,0
60,85.0,-7.0,196.0,11100.0,0
50,78.5,-6.5,196.0,11750.0,0
40,72.5,-6.0,196.0,12350.0,0
30,67.0,-5.5,196.0,12900.0,1
20,59.5,-7.5,196.0,13650.0,0
350,200,0,208.0,64.0,0
340,200.5,0.5,208.0,56.25,0
330,201.5,1.0,208.0,42.25,0
320,203.0,1.5,208.0,25.0,0
310,205.0,2.0,208.0,9.0,0
300,207.5,2.5,208.0,0.25,0
290,210.5,3.0,208.0,6.25,0
280,214.0,3.5,208.0,36.0,0
270,218.0,4.0,208.0,100.0,1
260,210.5,-7.5,208.0,6.25,1
250,203.0,-7.5,208.0,25.0,0
240,196.0,-7.0,208.0,144.0,0
230,189.5,-6.5,208.0,342.25,0
220,183.5,-6.0,208.0,600.25,0
210,178.0,-5.5,208.0,900.0,0
200,173.0,-5.0,208.0,1225.0,0
190,168.5,-4.5,208.0,1560.25,0
180,164.5,-4.0,208.0,1892.25,0
170,161.0,-3.5,208.0,2209.0,0
160,158.0,-3.0,208.0,2500.0,1
150,150.5,-7.5,208.0,3306.25,0
140,143.5,-7.0,208.0,4160.25,0
130,137.0,-6.5,208.0,5041.0,0
120,131.0,-6.0,208.0,5929.0,0
110,125.5,-5.5,208.0,6806.25,0
100,120.5,-5.0,208.0,7656.25,0
90,116.0,-4.5,208.0,8464.0,0
80,112.0,-4.0,208.0,9216.0,0
70,108.5,-3.5,208.0,9900.25,0
60,105.5,-3.0,208.0,10250.0,0
50,103.0,-2.5,208.0,10500.0,0
40,101.0,-2.0,208.0,10700.0,0
30,99.5,-1.5,208.0,10850.0,0
20,98.5,-1.0,208.0,10950.0,1
350,200,0,215.0,225.0,0
340,200.5,0.5,215.0,210.25,0
330,201.5,1.0,215.0,182.25,0
320,203.0,1.5,215.0,144.0,0
310,205.0,2.0,215.0,100.0,0
300,207.5,2.5,215.0,56.25,0
290,210.5,3.0,215.0,20.25,0
280,214.0,3.5,215.0,1.0,0
270,218.0,4.0,215.0,9.0,0
260,222.5,4.5,215.0,56.25,0
250,227.5,5.0,215.0,156.25,0
240,233.0,5.5,215.0,324.0,0
230,239.0,6.0,215.0,576.0,0
220,245.5,6.5,215.0,930.25,0
210,252.5,7.0,215.0,1406.25,0
200,260.0,7.5,215.0,2025.0,0
190,268.0,8.0,215.0,2809.0,1
180,260.5,-7.5,215.0,2070.25,0
170,253.5,-7.0,215.0,1482.25,0
160,247.0,-6.5,215.0,1024.0,0
150,241.0,-6.0,215.0,676.0,0
140,235.5,-5.5,215.0,420.25,0
130,230.5,-5.0,215.0,240.25,0
120,226.0,-4.5,215.0,121.0,0
110,222.0,-4.0,215.0,49.0,1
100,214.5,-7.5,215.0,0.25,0
90,207.5,-7.0,215.0,56.25,0
80,201.0,-6.5,215.0,196.0,0
70,195.0,-6.0,215.0,400.0,0
60,189.5,-5.5,215.0,650.25,0
50,184.5,-5.0,215.0,930.25,0
40,180.0,-4.5,215.0,1225.0,0
30,176.0,-4.0,215.0,1521.0,1
20,168.5,-7.5,215.0,2162.25,0
10,161.5,-7.0,215.0,2862.25,1
0,154.0,-7.5,215.0,3721.0,0
-10,147.0,-7.0,215.0,4624.0,0
-20,140.5,-6.5,215.0,5550.25,0
350,200,0,213.0,169.0,0
340,200.5,0.5,213.0,156.25,0
330,201.5,1.0,213.0,132.25,0
320,203.0,1.5,213.0,100.0,0
310,205.0,2.0,213.0,64.0,0
300,207.5,2.5,213.0,30.25,0
290,210.5,3.0,213.0,6.25,1
280,203.0,-7.5,213.0,100.0,0
270,196.0,-7.0,213.0,289.0,0
260,189.5,-6.5,213.0,552.25,0
250,183.5,-6.0,213.0,870.25,0
240,178.0,-5.5,213.0,1225.0,0
230,173.0,-5.0,213.0,1600.0,0
220,168.5,-4.5,213.0,1980.25,0
210,164.5,-4.0,213.0,2352.25,0
200,161.0,-3.5,213.0,2704.0,0
190,158.0,-3.0,213.0,3025.0,1
180,150.5,-7.5,213.0,3906.25,0
170,143.5,-7.0,213.0,4830.25,0
160,137.0,-6.5,213.0,5776.0,0
150,131.0,-6.0,213.0,6724.0,0
140,125.5,-5.5,213.0,7656.25,0
130,120.5,-5.0,213.0,8556.25,1
120,113.0,-7.5,213.0,10000.0,0
110,106.0,-7.0,213.0,10700.0,0
100,99.5,-6.5,213.0,11350.0,0
90,93.5,-6.0,213.0,11950.0,0
80,88.0,-5.5,213.0,12500.0,0
70,83.0,-5.0,213.0,13000.0,0
60,78.5,-4.5,213.0,13450.0,0
50,74.5,-4.0,213.0,13850.0,0
40,71.0,-3.5,213.0,14200.0,0
30,68.0,-3.0,213.0,14500.0,0
20,65.5,-2.5,213.0,14750.0,0
350,200,0,200.0,0.0,0
340,200.5,0.5,200.0,0.25,0
330,201.5,1.0,200.0,2.25,0
320,203.0,1.5,200.0,9.0,0
310,205.0,2.0,200.0,25.0,0
300,207.5,2.5,200.0,56.25,0
290,210.5,3.0,200.0,110.25,0
280,214.0,3.5,200.0,196.0,0
270,218.0,4.0,200.0,324.0,1
260,210.5,-7.5,200.0,110.25,0
250,203.5,-7.0,200.0,12.25,0
240,197.0,-6.5,200.0,9.0,0
230,191.0,-6.0,200.0,81.0,0
220,185.5,-5.5,200.0,210.25,0
210,180.5,-5.0,200.0,380.25,0
200,176.0,-4.5,200.0,576.0,1
190,168.5,-7.5,200.0,992.25,0
180,161.5,-7.0,200.0,1482.25,0
170,155.0,-6.5,200.0,2025.0,0
160,149.0,-6.0,200.0,2601.0,0
150,143.5,-5.5,200.0,3192.25,0
140,138.5,-5.0,200.0,3782.25,0
130,134.0,-4.5,200.0,4356.0,0
120,130.0,-4.0,200.0,4900.0,1
110,122.5,-7.5,200.0,6006.25,0
100,115.5,-7.0,200.0,7140.25,0
90,109.0,-6.5,200.0,8281.0,0
80,103.0,-6.0,200.0,9409.0,0
70,97.5,-5.5,200.0,10250.0,0
60,92.5,-5.0,200.0,10750.0,0
50,88.0,-4.5,200.0,11200.0,0
40,84.0,-4.0,200.0,11600.0,0
30,80.5,-3.5,200.0,11950.0,0
20,77.5,-3.0,200.0,12250.0,0
350,200,0,200.0,0.0,0
340,200.5,0.5,200.0,0.25,0
330,201.5,1.0,200.0,2.25,0
320,203.0,1.5,200.0,9.0,0
310,205.0,2.0,200.0,25.0,0
300,207.5,2.5,200.0,56.25,0
290,210.5,3.0,200.0,110.25,0
280,214.0,3.5,200.0,196.0,0
270,218.0,4.0,200.0,324.0,1
260,210.5,-7.5,200.0,110.25,0
250,203.5,-7.0,200.0,12.25,0
240,197.0,-6.5,200.0,9.0,0
230,191.0,-6.0,200.0,81.0,0
220,185.5,-5.5,200.0,210.25,0
210,180.5,-5.0,200.0,380.25,0
200,176.0,-4.5,200.0,576.0,0
190,172.0,-4.0,200.0,784.0,0
180,168.5,-3.5,200.0,992.25,0
170,165.5,-3.0,200.0,1190.25,0
160,163.0,-2.5,200.0,1369.0,0
150,161.0,-2.0,200.0,1521.0,0
140,159.5,-1.5,200.0,1640.25,0
130,158.5,-1.0,200.0,1722.25,0
120,158.0,-0.5,200.0,1764.0,0
110,158.0,0.0,200.0,1764.0,0
100,158.5,0.5,200.0,1722.25,0
90,159.5,1.0,200.0,1640.25,0
80,161.0,1.5,200.0,1521.0,0
70,163.0,2.0,200.0,1369.0,0
60,165.5,2.5,200.0,1190.25,0
50,168.5,3.0,200.0,992.25,0
40,172.0,3.5,200.0,784.0,0
30,176.0,4.0,200.0,576.0,0
20,180.5,4.5,200.0,380.25,0
10,185.5,5.0,200.0,210.25,1
0,178.0,-7.5,200.0,484.0,0
-10,171.0,-7.0,200.0,841.0,0
-20,164.5,-6.5,200.0,1260.25,0
-30,158.5,-6.0,200.0,1722.25,0
-40,153.0,-5.5,200.0,2209.0,0
160,148.0,-5.0,214.0,4356.0,0
150,143.5,-4.5,214.0,4970.25,0
140,139.5,-4.0,214.0,5550.25,0
130,136.0,-3.5,214.0,6084.0,0
120,133.0,-3.0,214.0,6561.0,0
110,130.5,-2.5,214.0,6972.25,0
100,128.5,-2.0,214.0,7310.25,1
90,121.0,-7.5,214.0,8649.0,0
80,114.0,-7.0,214.0,10000.0,0
70,107.5,-6.5,214.0,10650.0,0
60,101.5,-6.0,214.0,11250.0,0
50,96.0,-5.5,214.0,11800.0,0
40,91.0,-5.0,214.0,12300.0,0
30,86.5,-4.5,214.0,12750.0,1
20,79.0,-7.5,214.0,13500.0,0
350,200,0,206.0,36.0,0
340,200.5,0.5,206.0,30.25,0
330,201.5,1.0,206.0,20.25,0
320,203.0,1.5,206.0,9.0,0
310,205.0,2.0,206.0,1.0,0
300,207.5,2.5,206.0,2.25,0
290,210.5,3.0,206.0,20.25,0
280,214.0,3.5,206.0,64.0,0
270,218.0,4.0,206.0,144.0,0
260,222.5,4.5,206.0,272.25,0
250,227.5,5.0,206.0,462.25,0
240,233.0,5.5,206.0,729.0,0
230,239.0,6.0,206.0,1089.0,0
220,245.5,6.5,206.0,1560.25,0
210,252.5,7.0,206.0,2162.25,0
200,260.0,7.5,206.0,2916.0,0
190,268.0,8.0,206.0,3844.0,1
180,260.5,-7.5,206.0,2970.25,0
170,253.5,-7.0,206.0,2256.25,1
160,246.0,-7.5,206.0,1600.0,0
150,239.0,-7.0,206.0,1089.0,0
140,232.5,-6.5,206.0,702.25,0
130,226.5,-6.0,206.0,420.25,0
120,221.0,-5.5,206.0,225.0,0
110,216.0,-5.0,206.0,100.0,0
100,211.5,-4.5,206.0,30.25,0
90,207.5,-4.0,206.0,2.25,1
80,200.0,-7.5,206.0,36.0,0
70,193.0,-7.0,206.0,169.0,0
60,186.5,-6.5,206.0,380.25,0
50,180.5,-6.0,206.0,650.25,0
40,175.0,-5.5,206.0,961.0,1
30,167.5,-7.5,206.0,1482.25,0
20,160.5,-7.0,206.0,2070.25,0
10,154.0,-6.5,206.0,2704.0,0
0,148.0,-6.0,206.0,3364.0,0
-10,142.5,-5.5,206.0,4032.25,1
-20,135.0,-7.5,206.0,5041.0,0
350,200,0,192.0,64.0,0
340,200.5,0.5,192.0,72.25,0
330,201.5,1.0,192.0,90.25,0
320,203.0,1.5,192.0,121.0,0
310,205.0,2.0,192.0,169.0,0
300,207.5,2.5,192.0,240.25,0
290,210.5,3.0,192.0,342.25,0
280,214.0,3.5,192.0,484.0,0
270,218.0,4.0,192.0,676.0,0
260,222.5,4.5,192.0,930.25,0
250,227.5,5.0,192.0,1260.25,0
240,233.0,5.5,192.0,1681.0,0
230,239.0,6.0,192.0,2209.0,0
220,245.5,6.5,192.0,2862.25,0
210,252.5,7.0,192.0,3660.25,0
200,260.0,7.5,192.0,4624.0,0
190,268.0,8.0,192.0,5776.0,0
180,276.5,8.5,192.0,7140.25,0
170,285.5,9.0,192.0,8742.25,0
160,295.0,9.5,192.0,10300.0,0
150,305.0,10.0,192.0,11300.0,0
140,315.5,10.5,192.0,12350.0,1
130,308.0,-7.5,192.0,11600.0,0
120,301.0,-7.0,192.0,10900.0,1
110,293.5,-7.5,192.0,10150.0,0
100,286.5,-7.0,192.0,8930.25,0
90,280.0,-6.5,192.0,7744.0,0
80,274.0,-6.0,192.0,6724.0,0
70,268.5,-5.5,192.0,5852.25,0
60,263.5,-5.0,192.0,5112.25,0
50,259.0,-4.5,192.0,4489.0,0
40,255.0,-4.0,192.0,3969.0,0
30,251.5,-3.5,192.0,3540.25,0
20,248.5,-3.0,192.0,3192.25,1
10,241.0,-7.5,192.0,2401.0,0
0,234.0,-7.0,192.0,1764.0,0
-10,227.5,-6.5,192.0,1260.25,0
-20,221.5,-6.0,192.0,870.25,0
-30,216.0,-5.5,192.0,576.0,0
-40,211.0,-5.0,192.0,361.0,0
160,206.5,-4.5,176.0,930.25,1
150,199.0,-7.5,176.0,529.0,1
140,191.5,-7.5,176.0,240.25,1
130,184.0,-7.5,176.0,64.0,1
120,176.5,-7.5,176.0,0.25,1
110,169.0,-7.5,176.0,49.0,0
100,162.0,-7.0,176.0,196.0,0
90,155.5,-6.5,176.0,420.25,0
80,149.5,-6.0,176.0,702.25,0
70,144.0,-5.5,176.0,1024.0,0
60,139.0,-5.0,176.0,1369.0,0
50,134.5,-4.5,176.0,1722.25,0
40,130.5,-4.0,176.0,2070.25,1
30,123.0,-7.5,176.0,2809.0,0
20,116.0,-7.0,176.0,3600.0,0
10,109.5,-6.5,176.0,4422.25,0
0,103.5,-6.0,176.0,5256.25,0
350,200,0,218.0,324.0,0
